Count,Name
46,MoveMicroButtons
45,ChatFrame_MessageEventHandler
45,CinematicFrame_CancelCinematic
45,CloseBackpack
45,FCFTab_UpdateAlpha
45,GameTooltip_UnitColor
45,ToggleChatColorNamesByClassGroup
44,CompactRaidFrameManager_SetSetting
43,BetterDate
43,BuffFrame_UpdateAllBuffAnchors
43,IsBagOpen
43,QuestInfoItem_OnClick
43,SetItemButtonQuality
42,ChatFrame_GetMobileEmbeddedTexture
42,CompactRaidFrameManager_GetSetting
42,GetCVarDefault
42,SetRaidTargetIcon
42,ShowGarrisonLandingPage
42,ToggleSpellBook
42,UpdateContainerFrameAnchors
41,ChatFrame_TimeBreakDown
41,tIndexOf
40,ButtonFrameTemplate_HidePortrait
40,DebuffButton_UpdateAnchors
40,ToggleLFDParentFrame
39,AchievementFrame_SelectAchievement
39,ChatEdit_ParseText
39,ChatFrame_DisplayTimePlayed
39,ChatFrame_GetMessageEventFilters
39,FCFTab_UpdateColors
39,FCF_Close
39,FCF_UnDockFrame
39,GuildFrame_LoadUI
39,UIFrameFadeRemoveFrame
39,UnitFramePortrait_Update
39,UpdateMicroButtonsParent
38,FCFDock_GetChatFrames
38,FCF_SetWindowAlpha
38,InboxFrame_Update
38,PetCastingBarFrame_OnLoad
38,QuestUtils_IsQuestWorldQuest
38,SecureHandlerWrapScript
38,SetItemButtonNameFrameVertexColor
38,SetMoneyFrameColor
38,TextStatusBar_UpdateTextString
38,TextStatusBar_UpdateTextStringWithValues
38,tInvert
37,AbbreviateNumbers
37,BackpackTokenFrame_Update
37,EditBox_ClearHighlight
37,HybridScrollFrame_GetButtons
37,InspectUnit
37,MapUtil.GetMapParentInfo
37,MoneyInputFrame_GetCopper
37,TogglePVPUI
36,CreateObjectPool
36,QuestMapFrame_ShowQuestDetails
36,TokenFrame_Update
35,BNet_GetClientTexture
35,CanCooperateWithGameAccount
35,ChatFrame_SendBNetTell
35,GarrisonLandingPageMinimapButton_UpdateIcon
35,GetDifficultyColor
35,MoneyInputFrame_SetCopper
35,StaticPopupSpecial_Hide
34,BNet_GetValidatedCharacterName
34,ChatFrame_RemoveAllChannels
34,CompactUnitFrame_UpdateAll
34,ConvertRGBtoColorString
34,EncounterJournal_DisplayInstance
34,GetRelativeDifficultyColor
34,InterfaceOptionsListButton_ToggleSubCategories
34,OpenMail_Update
34,QuestInfo_GetRewardButton
34,Saturate
34,SetItemButtonNormalTextureVertexColor
34,TargetFrame_UpdateAuras
34,UnitFrame_Update
33,CompactUnitFrame_UpdateHealth
33,EncounterJournal_LoadUI
33,MailFrameTab_OnClick
33,MarkNewActionHighlight
33,PanelTemplates_EnableTab
33,PartyUtil.GetPhasedReasonString
33,TargetFrame_CheckClassification
32,CompactUnitFrame_UpdateHealthColor
32,CurrencyContainerUtil.GetCurrencyContainerInfo
32,EncounterJournal_ListInstances
32,InspectPaperDollItemSlotButton_Update
32,LFGListSearchEntry_Update
32,PaperDollItemSlotButton_Update
32,RaiseFrameLevel
31,BlizzardOptionsPanel_Slider_Disable
31,CloseBag
31,FCF_ResetChatWindows
31,FCF_StopDragging
31,IsDressableItem
31,MerchantFrame_Update
31,MovieFrame_PlayMovie
31,ScrollFrame_OnScrollRangeChanged
31,StaticPopup_OnClick
31,UIDropDownMenu_CreateFrames
30,BattlePetTooltipTemplate_SetBattlePet
30,MountJournal_UpdateMountList
30,QuestMapFrame_OpenToQuestDetails
30,SpellButton_UpdateButton
30,Stopwatch_Toggle
30,UIDropDownMenu_GetCurrentDropDown
29,AutoCompleteEditBox_SetAutoCompleteSource
29,AutoQuestPopupTracker_RemovePopUp
29,CastingBarFrame_OnEvent
29,ChatEdit_DeactivateChat
29,KeyBindingFrame_LoadUI
29,SendMailFrame_Update
29,TargetFrame_CheckFaction
28,ChatEdit_OnEscapePressed
28,ColorPicker_GetPreviousValues
28,CooldownFrame_Clear
28,FCF_FadeInChatFrame
28,FCF_Tab_OnClick
28,FriendsFrame_UpdateFriends
28,GameTooltip_AddQuestRewardsToTooltip
28,GetUIPanel
28,IsWatchingHonorAsXP
28,MapUtil.GetDisplayableMapForPlayer
28,MicroButtonTooltipText
28,SharedTooltip_SetBackdropStyle
28,TalkingHead_LoadUI
28,ToggleTimeManager
28,UpdateUIPanelPositions
27,CallErrorHandler
27,CastingBarFrame_OnUpdate
27,CloseAllWindows
27,GameTooltip_OnLoad
27,GetColoredName
27,HybridScrollFrame_OnLoad
27,HybridScrollFrame_OnValueChanged
27,QuestUtils_GetQuestName
27,SquareButton_SetIcon
27,StaticPopupSpecial_Show
26,BlizzardOptionsPanel_CheckButton_Enable
26,ChatFrame_RemoveMessageGroup
26,CompactRaidFrameManager_UpdateShown
26,GameTime_GetFormattedTime
26,GameTooltip_AddBlankLinesToTooltip
26,GetMessageTypeColor
26,GossipFrameUpdate
26,GuildFrame_Toggle
26,PetJournal_UpdatePetLoadOut
26,PlayerFrame_UpdateStatus
26,QuestMapQuestOptions_AbandonQuest
26,Stopwatch_Play
25,AchievementButton_GetCriteria
25,ArtifactBarGetNumArtifactTraitsPurchasableFromXP
25,ClearNewActionHighlight
25,DisplayTableInspectorWindow
25,GameTooltip_AddBlankLineToTooltip
25,GuildRoster_Update
25,LFGListUtil_SetSearchEntryTooltip
25,MerchantFrame_UpdateBuybackInfo
25,Model_OnLoad
25,MultiActionBar_Update
25,QuestFrame_ShowQuestPortrait
25,SetItemButtonSlotVertexColor
25,TalkingHeadFrame_CloseImmediately
25,TotemFrame_Update
25,UIDropDownMenu_SetInitializeFunction
24,AchievementButton_DisplayAchievement
24,ChallengesFrame_Update
24,GameTime_GetGameTime
24,HybridScrollFrame_SetOffset
24,InboxFrame_OnClick
24,Model_ApplyUICamera
24,NavBar_AddButton
24,PaperDollFrame_UpdateStats
24,PetActionBar_Update
24,QuestLogPopupDetailFrame_Show
24,QuestLogQuests_Update
24,SetCVarBitfield
24,SetUIPanelAttribute
24,ToggleStoreUI
23,AchievementFrameSummary_UpdateAchievements
23,ActionButton_UpdateRangeIndicator
23,BNet_GetClientEmbeddedTexture
23,BankFrameItemButton_UpdateLocked
23,BlackMarketScrollFrame_Update
23,BlizzardOptionsPanel_CheckButton_Disable
23,ButtonFrameTemplate_HideAttic
23,Calendar_Toggle
23,CompactUnitFrame_SetUpFrame
23,ContainerFrame_GenerateFrame
23,FCF_GetNumActiveChatFrames
23,GarrisonLandingPage_Toggle
23,GuildRoster_SetView
23,MainMenuBarVehicleLeaveButton_Update
23,PVEFrame_ShowFrame
23,PaperDollFrame_GetArmorReduction
23,PixelUtil.SetPoint
23,StaticPopup_FindVisible
23,TaskPOI_OnEnter
23,ToggleGameMenu
23,ValidateFramePosition
23,WhoFrame_GetDefaultWhoCommand
22,AchievementFrame_ToggleAchievementFrame
22,ChatEdit_OnEnterPressed
22,FCFDockOverflowButton_UpdatePulseState
22,FCFDockOverflowListButton_SetValue
22,FCFDockOverflowList_Update
22,FormatPercentage
22,GameTooltip_ShowProgressBar
22,InputBoxInstructions_OnTextChanged
22,LFGListSearchPanel_UpdateResults
22,LFGListUtil_GetSearchEntryMenu
22,OpenWorldMap
22,PetActionButton_StartFlash
22,SecondsToClock
22,TargetFrame_Update
22,WhoFrameColumn_SetWidth
21,AchievementObjectives_DisplayCriteria
21,AuraButton_UpdateDuration
21,BNet_GetBNetIDAccount
21,CollectionsJournal_LoadUI
21,EasyMenu_Initialize
21,EquipmentFlyout_DisplayButton
21,FCF_FadeOutChatFrame
21,GarrisonMissionButton_SetRewards
21,PanelTemplates_DisableTab
21,PetJournal_UpdatePetList
21,PlayerFrame_ToPlayerArt
21,SearchBoxTemplate_OnLoad
21,SpellBookFrame_UpdateSkillLineTabs
20,AchievementButton_GetMeta
20,AchievementButton_GetProgressBar
20,ActionButton_UpdateCooldown
20,AuraButton_Update
20,BlizzardOptionsPanel_RegisterControl
20,CollectionsJournal_SetTab
20,CombatFeedback_OnCombatEvent
20,FloatingChatFrame_UpdateBackgroundAnchors
20,GameMenuFrame_UpdateVisibleButtons
20,GameTime_GetLocalTime
20,GameTime_GetTime
20,LFGListUtil_GetApplicantMemberMenu
20,LFGListUtil_SortSearchResults
20,PixelUtil.SetHeight
20,SearchBoxTemplate_OnEditFocusLost
20,SetLargeGuildTabardTextures
20,ShowPartyFrame
20,SpellBookFrame_Update
20,Stopwatch_Clear
20,TalentFrame_Update
20,TargetFrame_ResetUserPlacedPosition
20,TargetFrame_UpdateAuraPositions
19,BonusObjectiveTracker_TrackWorldQuest
19,ChatEdit_GetLastActiveWindow
19,ChatFrame_OnEvent
19,Communities_LoadUI
19,CompactUnitFrame_UpdateStatusText
19,ContainerFrame_UpdateCooldown
19,DressUpVisual
19,EncounterJournal_SetBullets
19,EncounterJournal_ToggleHeaders
19,FCF_SetWindowColor
19,FormatShortDate
19,FriendsFrame_GetLastOnline
19,GameLimitedMode_IsActive
19,HidePartyFrame
19,HybridScrollFrame_OnMouseWheel
19,HybridScrollFrame_SetDoNotHideScrollBar
19,LFGListSearchPanel_UpdateAutoComplete
19,ObjectiveTracker_Initialize
19,PaperDollFrame_SetLabelAndText
19,PetBattleAbilityTooltip_Show
19,PetBattleFrame_UpdateActionBarLayout
19,QuestInfo_ShowRewards
19,QuestMapQuestOptions_ShareQuest
19,SetWatchingHonorAsXP
19,ShouldShowName
19,ShowMacroFrame
19,UIDropDownMenu_ClearAll
18,BankFrame_ShowPanel
18,BlizzardOptionsPanel_SetCVarSafe
18,ChatEdit_SetLastTellTarget
18,Chat_GetChatCategory
18,ClampedPercentageBetween
18,EmbeddedItemTooltip_SetItemByID
18,EquipmentFlyout_Show
18,FCF_SelectDockFrame
18,FrameUtil.RegisterFrameForEvents
18,GameTooltip_ClearMoney
18,GetNumWatchedTokens
18,HybridScrollFrame_CollapseButton
18,IsPlayerAtEffectiveMaxLevel
18,LFRBrowseFrameListButton_SetData
18,LootFrame_UpdateButton
18,MasterLooterFrame_Show
18,NavBar_Initialize
18,OptionsListButtonToggle_OnClick
18,PaperDollFrame_SetItemLevel
18,PetActionButton_StopFlash
18,PetBattlePetSelectionFrame_Show
18,PetBattleUnitFrame_UpdateDisplay
18,PlayerTalentFrame_UpdateSpecFrame
18,StartChargeCooldown
18,StaticPopup_Resize
18,TargetFrame_UpdateBuffAnchor
18,TargetFrame_UpdateDebuffAnchor
18,TargetofTarget_Update
18,UIDropDownMenu_GetSelectedName
18,UnregisterAttributeDriver
17,BlizzardOptionsPanel_GetCVarSafe
17,BonusObjectiveTracker_UntrackWorldQuest
17,ChatEdit_GetLastTellTarget
17,ClassTrainerFrame_Update
17,CombatFeedback_OnUpdate
17,CompactUnitFrame_IsTapDenied
17,CompactUnitFrame_UpdateMaxHealth
17,CooldownFrame_SetDisplayAsPercentage
17,FCF_SetTabPosition
17,FloatingBattlePet_Show
17,GetCVarBitfield
17,GuildControlUI_BankTabPermissions_Update
17,GuildControlUI_RankOrder_Update
17,HybridScrollFrame_ExpandButton
17,LFGListFrame_SetActivePanel
17,LFGListSearchEntryUtil_GetFriendList
17,LootHistoryFrame_FullUpdate
17,MacroFrame_Update
17,MasterLooterFrame_UpdatePlayers
17,PixelUtil.SetWidth
17,PlayerFrame_ResetUserPlacedPosition
17,PlayerFrame_ToVehicleArt
17,RGBToColorCode
17,ToggleChannelFrame
17,ToggleFramerate
17,TransmogUtil.GetTransmogLocation
17,UIFrameFlashStop
17,UIParent_UpdateTopFramePositions
16,AchievementFrameComparison_DisplayAchievement
16,BankFrameItemButton_OnEnter
16,ChatConfig_CreateCheckboxes
16,ChatEdit_OnTextChanged
16,CloseWindows
16,CombatText_UpdateDisplayedMessages
16,CompactRaidFrameManager_UpdateOptionsFlowContainer
16,ContainerFrameItemButton_OnEnter
16,DefaultCompactUnitFrameSetup
16,EJSuggestFrame_RefreshDisplay
16,EditBox_HighlightText
16,FriendsFrame_ShowDropdown
16,GarrisonCapacitiveDisplayFrame_Update
16,GetPlayerLink
16,HybridScrollFrameScrollButton_OnClick
16,ItemSocketingFrame_Update
16,LFDQueueFrame_SetType
16,LFGListApplicationViewer_UpdateApplicantMember
16,LootFrame_Show
16,MerchantFrame_UpdateCurrencies
16,MoneyFrame_SetMaxDisplayWidth
16,PetActionBar_UpdateCooldowns
16,PetBattleAuraHolder_Update
16,QuestFrameProgressItems_Update
16,QuestMapLogTitleButton_OnEnter
16,QuestSuperTracking_OnQuestTracked
16,RefreshDebuffs
16,TexturePool_HideAndClearAnchors
16,UIDropDownMenu_RefreshAll
16,UIDropDownMenu_SetDisplayMode
16,UIDropDownMenu_SetIconImage
16,UIFrameIsFading
16,UnitFrame_UpdateTooltip
15,AchievementButton_OnClick
15,AuraUtil.ForEachAura
15,BonusRollFrame_StartBonusRoll
15,BuffFrame_Update
15,ChatEdit_TryInsertQuestLinkForQuestID
15,ChatFrame_ConfigEventHandler
15,ClearChargeCooldown
15,CompactUnitFrameProfiles_ApplyProfile
15,CompactUnitFrame_UpdateHealPrediction
15,CompactUnitFrame_UpdateHealthBorder
15,EJSuggestFrame_UpdateRewards
15,EquipmentManager_EquipSet
15,GMChatFrame_IsGM
15,GMError
15,GameTooltip_AddHighlightLine
15,GameTooltip_ShowStatusBar
15,GenerateClosure
15,GetDisplayedInviteType
15,GroupLootContainer_Update
15,LFGListCategorySelection_SelectCategory
15,LFGListSearchPanel_UpdateResultList
15,MultiActionButtonDown
15,PartyMemberFrame_UpdateMember
15,PetActionBar_ShowGrid
15,QuestFrameGreetingPanel_OnShow
15,QuestFrame_SetTitleTextColor
15,QuestObjectiveSetupBlockButton_FindGroup
15,QuestObjectiveTracker_OnOpenDropDown
15,RegisterCVar
15,ShowReadyCheck
15,StanceBar_Update
15,Stopwatch_Pause
15,TaxiNodeOnButtonEnter
15,UIDropDownMenuButton_OnClick
15,WorldMap_AddQuestTimeToTooltip
14,BlackMarketFrame_UpdateHotItem
14,ChatConfig_UpdateCheckboxes
14,ChatFrame_ReceiveAllPrivateMessages
14,CompactUnitFrame_SetUnit
14,CompactUnitFrame_UpdateAuras
14,ConsolePrint
14,FCFDock_SelectWindow
14,FCF_RestorePositionAndDimensions
14,FCF_UpdateDockPosition
14,FriendsFrame_OnEvent
14,GarrisonMissionFrame_SetItemRewardDetails
14,GetClassColorObj
14,HybridScrollFrameScrollDown_OnLoad
14,HybridScrollFrameScrollUp_OnLoad
14,IsCombatLog
14,IsLFGModeActive
14,LFGListSearchPanel_DoSearch
14,LFGListUtil_GetQuestCategoryData
14,LossOfControlFrame_SetUpDisplay
14,LowerFrameLevel
14,MinimapMailFrameUpdate
14,PVPQueueFrame_SelectButton
14,PVPReadyDialog_Display
14,PVPReadyDialog_Showing
14,PVPUtil.GetTierName
14,PetBattleAbilityButton_OnEnter
14,PetFrame_Update
14,PetJournal_UpdatePetCard
14,PlayerFrame_SequenceFinished
14,PlayerFrame_SetLocked
14,PossessBar_UpdateState
14,QuestObjectiveTracker_UntrackQuest
14,RecentTimeDate
14,SpellButton_OnClick
14,SpellButton_OnEnter
14,TargetFrame_SetLocked
14,ToggleRaidFrame
14,UnitFrameManaBar_UpdateType
14,UnitPopup_HideButtons
14,tAppendAll
13,AchievementObjectiveTracker_OnOpenDropDown
13,ActionButtonDown
13,BagSearch_OnChar
13,BattlefieldMap_LoadUI
13,BuildColoredListString
13,BuildIconArray
13,CharacterFrame_Expand
13,ChatFrame_ReplyTell
13,CombatFeedback_Initialize
13,CompactRaidFrameContainer_TryUpdate
13,CompactUnitFrame_OnLoad
13,CreateFramePoolCollection
13,EmbeddedItemTooltip_SetItemByQuestReward
13,EncounterJournal_SetUpOverview
13,FCFManager_GetNumDedicatedFrames
13,FadingFrame_Show
13,GameTimeFrame_OnClick
13,GetActiveRaidProfile
13,GroupLootFrame_OpenNewFrame
13,GuildFrame_TabClicked
13,InboxFrameItem_OnEnter
13,LFGListApplicationDialog_Show
13,LFGListCategorySelection_AddButton
13,LFGRewardsFrame_SetItemButton
13,OpenMailFrame_UpdateButtonPositions
13,PaperDollItemSlotButton_OnModifiedClick
13,PetActionButton_OnUpdate
13,PetActionButton_SetHotkeys
13,PetBattleFrame_UpdateSpeedIndicators
13,RaidGroupFrame_Update
13,Scenario_ChallengeMode_ShowBlock
13,SecureButton_GetButtonSuffix
13,SecureHandler_OnLoad
13,SetItemButtonStock
13,Stopwatch_StartCountdown
13,TalkingHeadFrame_Reset
13,TicketStatusFrame_OnEvent
13,TimeManager_Toggle
13,TradeFrame_GetAvailableSlot
13,UpdateProfessionButton
12,AchievementFrameCategories_DisplayButton
12,AchievementFrameCategories_Update
12,AchievementFrame_DisplayComparison
12,AzeriteUtil.IsAzeriteItemLocationBankBag
12,ChatEdit_GetLastToldTarget
12,ChatFrame_ResolvePrefixedChannelName
12,ChatFrame_SystemEventHandler
12,ChatHistory_GetAccessID
12,CompactUnitFrame_OnEvent
12,CompactUnitFrame_UpdateSelectionHighlight
12,CreateFontStringPool
12,DressUpBattlePet
12,DressUpFrame_Show
12,ExtraActionBar_Update
12,FCFDock_UpdateTabs
12,FCF_UpdateButtonSide
12,FriendsFrame_UpdateFriendButton
12,GarrisonBuildingList_SelectTab
12,GarrisonFollowerTooltipTemplate_SetGarrisonFollower
12,GarrisonLandingPageReport_SetTab
12,GetDisplayedAllyFrames
12,GroupFinderFrame_SelectGroupButton
12,GroupLootContainer_RemoveFrame
12,HasAlternateForm
12,InspectPaperDollFrame_OnShow
12,InterfaceOptionsFrameCancel_OnClick
12,LinkUtil.ExtractLink
12,Minimap_UpdateRotationSetting
12,MultiActionBar_UpdateGridVisibility
12,OpenAzeriteEmpoweredItemUIFromLink
12,PixelUtil.SetSize
12,QuestFrame_HideQuestPortrait
12,QuestUtils_IsQuestWatched
12,ReputationBar_OnClick
12,SearchBoxTemplateClearButton_OnClick
12,SearchBoxTemplate_OnEditFocusGained
12,SecureActionButton_OnClick
12,Social_IsShown
12,SpellActivationOverlay_HideOverlays
12,StanceBar_UpdateState
12,TalkingHeadFrame_FadeinFrames
12,TimeManagerClockButton_OnClick
12,ToggleBattlefieldMap
12,ToggleCommunitiesFrame
12,UIDropDownMenu_IsEnabled
12,UIDropDownMenu_OnUpdate
12,UnitHasMana
12,ipairs_reverse
11,AchievementFrame_UpdateTabs
11,ArtifactFrame_LoadUI
11,AudioOptionsFrame_AudioRestart
11,AudioOptionsVoicePanel_InitializeCommunicationModeUI
11,AutoCompleteEditBox_OnChar
11,AutoComplete_HideIfAttachedTo
11,AutoComplete_Update
11,BattlePetToolTip_ShowLink
11,ButtonFrameTemplate_ShowButtonBar
11,CharacterFrame_Collapse
11,ChatEdit_OnLoad
11,ChatEdit_TryInsertChatLink
11,ClearOnBarHighlightMarks
11,CompactPartyFrame_Generate
11,CompactRaidFrameContainer_ApplyToFrames
11,CompactUnitFrame_HideAllDebuffs
11,CompactUnitFrame_UpdateRoleIcon
11,ContainerFrameItemButton_OnClick
11,ContainerFrameItemButton_UpdateItemUpgradeIcon
11,EncounterJournal_OpenJournal
11,EquipmentManager_GetItemInfoByLocation
11,ExtractLinkData
11,GameTooltip_ClearStatusBars
11,GarrisonFollowerButton_AddAbility
11,GarrisonRecruitSelectFrame_UpdateRecruits
11,GetClampedCurrentExpansionLevel
11,GetItemUpgradeItemInfo
11,GetSortedSelfResurrectOptions
11,GetSpellorMacroIconInfo
11,GossipTitleButton_OnClick
11,InputScrollFrame_OnTextChanged
11,InterfaceOptionsList_DisplayPanel
11,IsOptionFrameOpen
11,LFGListApplicationViewer_UpdateApplicant
11,LFGListSearchPanel_SetCategory
11,LFGListUtil_FindQuestGroup
11,MaximizeUIPanel
11,MerchantFrameItem_UpdateQuality
11,MountJournal_UpdateMountDisplay
11,MovementSpeed_OnUpdate
11,OpenAchievementFrameToAchievement
11,OpenAllBagsMatchingContext
11,OpenAzeriteEmpoweredItemUIFromItemLocation
11,OpenCoinPickupFrame
11,PetBattlePetSelectionFrame_Hide
11,PetBattleWeatherFrame_Update
11,QuestFrame_SetTextColor
11,QuestObjectiveSetupBlockButton_AddRightButton
11,QuestUtils_AddQuestCurrencyRewardsToTooltip
11,ScenarioTrackerProgressBar_SetValue
11,SocialQueueUtil_GetRelationshipInfo
11,StaticPopup_CollapseTable
11,UIDropDownMenu_DisableButton
11,UIDropDownMenu_OnHide
11,UIMenu_AddButton
